Wall time,Step,Value
1776607913.7083042,0,7.8280768394470215
1776607916.9480746,50,25.410728454589844
1776607920.1671548,100,63.26755142211914
1776607923.3302462,150,57.32145309448242
1776607926.508588,200,46.7016487121582
1776607929.6719968,250,41.551116943359375
1776607932.8394656,300,61.72929382324219
1776607936.0357041,350,28.724225997924805
1776607939.1937146,400,63.5045051574707
1776607942.7903066,450,21.808835983276367
1776607948.1393077,500,43.4951057434082
1776607951.8293307,550,19.877639770507812
1776607955.5378911,600,86.83812713623047
1776607959.2232056,650,19.952150344848633
1776607962.6952543,700,34.49051284790039
1776607966.3548808,750,18.214834213256836
1776607969.821965,800,61.88835906982422
1776607973.4560363,850,15.365673065185547
1776607977.301465,900,41.718685150146484
1776607981.037505,950,19.342121124267578
1776607986.3723094,1000,27.682756423950195
1776607990.1580064,1050,36.434364318847656
1776607993.9111652,1100,25.125350952148438
1776607997.5927353,1150,23.807514190673828
1776608001.2925842,1200,28.420440673828125
1776608004.9916356,1250,32.90462112426758
1776608008.664834,1300,23.236648559570312
1776608012.358205,1350,23.455081939697266
1776608016.109058,1400,34.125343322753906
1776608020.462072,1450,29.125244140625
1776608025.4396746,1500,22.09131622314453
1776608029.0026493,1550,29.449951171875
1776608032.9398267,1600,27.86906623840332
1776608036.9711893,1650,27.875247955322266
1776608040.5469592,1700,20.686809539794922
1776608044.143875,1750,23.705801010131836
1776608047.7432766,1800,39.843257904052734
1776608051.3101072,1850,17.170351028442383
1776608054.8835607,1900,27.137407302856445
1776608058.4756272,1950,22.706199645996094
1776608063.2692003,2000,37.910560607910156
1776608066.8816998,2050,20.669269561767578
1776608070.4544873,2100,20.48921012878418
1776608074.0489523,2150,20.808963775634766
1776608078.4276388,2200,19.038440704345703
1776608082.266109,2250,21.59781837463379
1776608086.025543,2300,26.402807235717773
1776608089.7756352,2350,20.27934455871582
1776608093.650604,2400,27.5809326171875
1776608097.3674827,2450,24.251590728759766
1776608102.5403936,2500,21.93915557861328
1776608106.372648,2550,24.664209365844727
1776608110.2295396,2600,23.146238327026367
1776608114.026582,2650,17.509613037109375
1776608117.751382,2700,20.063575744628906
1776608121.4902194,2750,21.880739212036133
1776608125.2078774,2800,20.465078353881836
1776608129.207592,2850,20.88243865966797
1776608132.9670157,2900,18.447294235229492
1776608136.7517204,2950,19.836772918701172
