Wall time,Step,Value
1776607913.668031,0,0.2642369866371155
1776607916.9472992,50,0.25560709834098816
1776607920.1663938,100,0.2529412508010864
1776607923.3294477,150,0.25309664011001587
1776607926.5076468,200,0.259073942899704
1776607929.6711414,250,0.25388482213020325
1776607932.8382902,300,0.2645425498485565
1776607936.0348845,350,0.2605098485946655
1776607939.1928692,400,0.265623539686203
1776607942.787773,450,0.27082982659339905
1776607948.1369576,500,0.2873554229736328
1776607951.826868,550,0.29558897018432617
1776607955.5359492,600,0.2743387520313263
1776607959.220692,650,0.29172247648239136
1776607962.6944964,700,0.3043045401573181
1776607966.3540199,750,0.31487008929252625
1776607969.8211257,800,0.2748885750770569
1776607973.4531007,850,0.3245970904827118
1776607977.2988174,900,0.29393860697746277
1776607981.0347302,950,0.32366377115249634
1776607986.3709464,1000,0.32292187213897705
1776607990.1565979,1050,0.26577943563461304
1776607993.9103985,1100,0.27357712388038635
1776607997.591838,1150,0.2723765969276428
1776608001.2913003,1200,0.26421719789505005
1776608004.9909182,1250,0.2669239938259125
1776608008.6628308,1300,0.2684623897075653
1776608012.3568819,1350,0.2781345844268799
1776608016.1082635,1400,0.2609673738479614
1776608020.461185,1450,0.26916563510894775
1776608025.4387906,1500,0.2744074761867523
1776608029.001894,1550,0.27051448822021484
1776608032.939063,1600,0.2686004042625427
1776608036.970454,1650,0.26749497652053833
1776608040.5461369,1700,0.2730375826358795
1776608044.1431477,1750,0.26760542392730713
1776608047.7417269,1800,0.26033270359039307
1776608051.3092668,1850,0.2845589816570282
1776608054.882724,1900,0.2667851150035858
1776608058.473503,1950,0.26708826422691345
1776608063.2681873,2000,0.26149463653564453
1776608066.8807209,2050,0.26624858379364014
1776608070.4536617,2100,0.26677167415618896
1776608074.048074,2150,0.26733288168907166
1776608078.4261014,2200,0.271488755941391
1776608082.265374,2250,0.2684668004512787
1776608086.0245442,2300,0.2639356851577759
1776608089.7747843,2350,0.2680344879627228
1776608093.6498404,2400,0.2641465365886688
1776608097.3662395,2450,0.26900967955589294
1776608102.5390947,2500,0.26671916246414185
1776608106.3717892,2550,0.2629720866680145
1776608110.228741,2600,0.26510655879974365
1776608114.0257692,2650,0.2702517807483673
1776608117.750612,2700,0.2684553861618042
1776608121.489435,2750,0.26406389474868774
1776608125.206976,2800,0.2641977071762085
1776608129.2067482,2850,0.26347222924232483
1776608132.965941,2900,0.270049512386322
1776608136.750943,2950,0.2662162482738495
1776608141.808075,3000,0.2614629864692688
1776608145.5164053,3050,0.2665787935256958
1776608149.3088408,3100,0.26520073413848877
1776608153.1107616,3150,0.2667723000049591
1776608156.8568673,3200,0.2658891975879669
1776608160.578316,3250,0.2659183740615845
1776608164.2889392,3300,0.2728411853313446
1776608168.1611261,3350,0.2621041536331177
1776608172.0708163,3400,0.26363152265548706
1776608176.1944494,3450,0.2642208933830261
1776608181.2550254,3500,0.26634377241134644
1776608185.0145657,3550,0.26580148935317993
1776608188.6944315,3600,0.268392950296402
1776608192.467778,3650,0.262568861246109
1776608196.2083633,3700,0.27074772119522095
1776608199.9541192,3750,0.2621217668056488
1776608203.6757832,3800,0.2654452323913574
1776608207.3497212,3850,0.26523488759994507
1776608211.0379508,3900,0.26204240322113037
1776608214.7233849,3950,0.2617765963077545
1776608219.857313,4000,0.26144808530807495
1776608223.527793,4050,0.2623438239097595
1776608227.1068447,4100,0.2664770781993866
1776608230.7954187,4150,0.26523733139038086
1776608234.4835856,4200,0.26245275139808655
1776608238.174177,4250,0.26474833488464355
1776608241.8657224,4300,0.26214563846588135
1776608245.4508412,4350,0.26416513323783875
1776608249.094194,4400,0.2707533836364746
1776608252.7557786,4450,0.26198309659957886
1776608257.8499682,4500,0.26725301146507263
1776608261.541049,4550,0.2661256790161133
1776608265.1993396,4600,0.2669438421726227
1776608268.8271081,4650,0.2660861313343048
1776608272.484896,4700,0.2668139338493347
1776608276.1607866,4750,0.2652539610862732
1776608279.8261673,4800,0.26071131229400635
1776608283.4793048,4850,0.26650241017341614
1776608287.1343608,4900,0.262716144323349
1776608290.8133142,4950,0.26078855991363525
1776608295.9164605,5000,0.26318082213401794
1776608299.559475,5050,0.2680811882019043
1776608303.1955411,5100,0.2610064148902893
1776608306.860025,5150,0.26313316822052
1776608310.506903,5200,0.2621658146381378
1776608314.1821234,5250,0.2677549421787262
1776608317.8256125,5300,0.26783958077430725
1776608321.477759,5350,0.2635244131088257
1776608325.1387746,5400,0.2611635625362396
1776608328.7888107,5450,0.2665283679962158
1776608333.6729581,5500,0.26112300157546997
1776608337.3489616,5550,0.2625735402107239
1776608341.2407875,5600,0.2655346989631653
1776608344.891694,5650,0.2647879421710968
1776608348.507313,5700,0.2639463245868683
1776608352.1251633,5750,0.26064640283584595
1776608355.751202,5800,0.2657826542854309
1776608359.403378,5850,0.2624799609184265
1776608363.0508478,5900,0.26382169127464294
1776608366.6605973,5950,0.26285696029663086
1776608371.4366443,6000,0.2664434611797333
1776608374.9836726,6050,0.2667897641658783
1776608378.5221462,6100,0.2626591920852661
1776608382.1959033,6150,0.2635936141014099
1776608386.0373495,6200,0.2660789489746094
1776608389.6893415,6250,0.26473861932754517
1776608393.438768,6300,0.26308608055114746
1776608397.0967178,6350,0.2640030086040497
1776608400.769599,6400,0.26223862171173096
1776608404.4432552,6450,0.2662866413593292
1776608409.3459044,6500,0.26531046628952026
1776608413.0289483,6550,0.26246610283851624
1776608416.7159808,6600,0.2631557285785675
1776608420.4222631,6650,0.26430729031562805
1776608424.1084685,6700,0.2634612023830414
1776608427.7846713,6750,0.262098103761673
1776608431.4570022,6800,0.2647823095321655
1776608435.342279,6850,0.2608192265033722
1776608439.0308666,6900,0.26488253474235535
1776608442.7161717,6950,0.259854257106781
1776608447.617367,7000,0.26255884766578674
1776608451.3809624,7050,0.26497235894203186
1776608455.0381293,7100,0.26362425088882446
1776608458.6790047,7150,0.2579413950443268
1776608462.327303,7200,0.2632802724838257
1776608466.0023317,7250,0.26161453127861023
1776608469.6824257,7300,0.26562851667404175
1776608473.352959,7350,0.2614000737667084
1776608477.0087566,7400,0.26403647661209106
1776608480.6666036,7450,0.2606508433818817
1776608485.7671292,7500,0.2615382969379425
1776608489.43354,7550,0.2629208266735077
1776608493.112322,7600,0.2629093825817108
1776608496.791199,7650,0.26585936546325684
1776608500.4542885,7700,0.2644040286540985
1776608504.0991058,7750,0.2636289596557617
1776608507.737611,7800,0.26367631554603577
1776608511.3631842,7850,0.2608931064605713
1776608514.990942,7900,0.2626950740814209
1776608518.6355982,7950,0.26326656341552734
1776608523.656474,8000,0.2613624036312103
1776608527.313902,8050,0.2620232105255127
1776608530.943477,8100,0.2607618272304535
1776608534.5956414,8150,0.26408272981643677
1776608538.2351835,8200,0.2603060305118561
1776608541.86739,8250,0.26148343086242676
1776608545.507755,8300,0.26271727681159973
1776608549.1437957,8350,0.261003702878952
1776608552.8020327,8400,0.2649068236351013
1776608556.4696121,8450,0.263702929019928
1776608561.5293767,8500,0.2606138586997986
1776608565.1929033,8550,0.2623814344406128
1776608568.8729236,8600,0.26120924949645996
1776608572.5313165,8650,0.26182740926742554
1776608576.1954415,8700,0.26128077507019043
1776608579.8462577,8750,0.26270627975463867
1776608583.5253577,8800,0.26359260082244873
1776608587.2011974,8850,0.26193684339523315
1776608590.8821006,8900,0.26226216554641724
1776608594.5547369,8950,0.2619282305240631
1776608599.4492326,9000,0.2615164518356323
1776608603.3397706,9050,0.2615628242492676
1776608607.0055506,9100,0.26453539729118347
1776608610.6895995,9150,0.26296794414520264
1776608614.3991642,9200,0.2624436020851135
1776608618.0644128,9250,0.2608170807361603
1776608621.7268624,9300,0.2647637128829956
1776608625.4144204,9350,0.25998952984809875
1776608629.0704625,9400,0.2622428834438324
1776608632.7249253,9450,0.26389387249946594
1776608637.6220593,9500,0.2614993751049042
