Wall time,Step,Value
1776607913.7088068,0,5.975663661956787
1776607916.9482784,50,12.87877368927002
1776607920.1673093,100,29.6928653717041
1776607923.3304057,150,21.310550689697266
1776607926.5087047,200,9.112523078918457
1776607929.672094,250,16.83245086669922
1776607932.8396037,300,5.184473514556885
1776607936.035821,350,6.334995746612549
1776607939.1938477,400,4.750455856323242
1776607942.7908788,450,3.2991058826446533
1776607948.1396468,500,2.0393505096435547
1776607951.8301728,550,1.6319993734359741
1776607955.5382245,600,2.9611852169036865
1776607959.224317,650,1.7634108066558838
1776607962.6953866,700,1.4712190628051758
1776607966.355003,750,1.2190483808517456
1776607969.8220677,800,2.9503800868988037
1776607973.4570956,850,1.0934655666351318
1776607977.3020322,900,1.767032265663147
1776607981.0383947,950,1.1041362285614014
1776607986.3724318,1000,1.1583298444747925
1776607990.1581094,1050,4.748049259185791
1776607993.9113152,1100,3.2130746841430664
1776607997.5928755,1150,3.377317190170288
1776608001.292772,1200,5.33467435836792
1776608004.9917955,1250,4.37923526763916
1776608008.66558,1300,4.140584945678711
1776608012.358363,1350,2.703325033187866
1776608016.109238,1400,6.924101829528809
1776608020.4622862,1450,3.8772716522216797
1776608025.4397836,1500,3.1454644203186035
1776608029.0027976,1550,3.601472854614258
1776608032.9399474,1600,4.005472183227539
1776608036.971305,1650,4.255014419555664
1776608040.5471087,1700,3.321397542953491
1776608044.1440012,1750,4.369942665100098
1776608047.743565,1800,7.397516250610352
1776608051.3102343,1850,2.2408814430236816
1776608054.8836725,1900,4.5419440269470215
1776608058.4758224,1950,4.474689483642578
1776608063.2693632,2000,6.592519760131836
1776608066.88184,2050,4.78467321395874
1776608070.4546297,2100,4.5665202140808105
1776608074.049093,2150,4.677640438079834
1776608078.427875,2200,3.642059803009033
1776608082.2662876,2250,4.240640640258789
1776608086.0256722,2300,5.665574550628662
1776608089.7757432,2350,4.389432907104492
1776608093.6507723,2400,5.46058464050293
1776608097.3676038,2450,4.061388969421387
1776608102.5405698,2500,4.7558770179748535
1776608106.3728476,2550,6.47244119644165
1776608110.2296479,2600,5.241112232208252
1776608114.0266845,2650,4.093574523925781
1776608117.7515593,2700,4.564847946166992
1776608121.4904246,2750,5.886989116668701
1776608125.2080803,2800,6.055348873138428
1776608129.2077985,2850,6.619450092315674
1776608132.967209,2900,4.016993999481201
1776608136.751808,2950,5.047537326812744
1776608141.8097913,3000,7.524489879608154
1776608145.5173953,3050,5.090146064758301
1776608149.3097813,3100,5.557426452636719
1776608153.1116512,3150,5.099635601043701
1776608156.85776,3200,5.377384185791016
1776608160.579382,3250,5.776938438415527
1776608164.2899692,3300,3.836350202560425
1776608168.1621475,3350,7.547413349151611
1776608172.0722387,3400,6.074347019195557
1776608176.195513,3450,6.145269393920898
1776608181.256411,3500,5.474033355712891
1776608185.015547,3550,5.330871105194092
1776608188.6952705,3600,4.907678127288818
1776608192.468916,3650,7.498892784118652
1776608196.20922,3700,4.275590896606445
1776608199.9549172,3750,7.699527263641357
1776608203.676692,3800,6.179872989654541
1776608207.3507268,3850,6.172779083251953
1776608211.0388985,3900,7.2083845138549805
1776608214.724298,3950,7.501927852630615
1776608219.8586268,4000,8.105057716369629
1776608223.5286489,4050,7.531045436859131
1776608227.1078005,4100,5.379659652709961
1776608230.7963173,4150,6.3895087242126465
1776608234.484518,4200,7.310739040374756
1776608238.1751587,4250,6.15510892868042
1776608241.8668127,4300,7.678315162658691
1776608245.45176,4350,6.433558940887451
1776608249.0951698,4400,4.4111456871032715
1776608252.756868,4450,7.668667316436768
1776608257.8511672,4500,5.342339038848877
1776608261.541986,4550,5.761738300323486
1776608265.2002468,4600,5.521186828613281
1776608268.8281395,4650,5.6292033195495605
1776608272.4867644,4700,5.3237175941467285
1776608276.1617203,4750,6.3595290184021
1776608279.8270874,4800,8.501225471496582
1776608283.4802113,4850,5.581795692443848
1776608287.1353154,4900,7.9139862060546875
1776608290.814265,4950,9.810612678527832
1776608295.9178119,5000,7.011185169219971
1776608299.5604239,5050,5.255349636077881
1776608303.1969163,5100,8.925625801086426
1776608306.8611255,5150,7.288985252380371
1776608310.5077405,5200,7.721564769744873
1776608314.1829653,5250,5.154191970825195
1776608317.82684,5300,5.4498291015625
1776608321.479008,5350,7.141014099121094
1776608325.1398816,5400,8.662740707397461
1776608328.789776,5450,5.7177510261535645
1776608333.6746533,5500,8.544976234436035
1776608337.350291,5550,7.482777118682861
1776608341.2418807,5600,5.894076347351074
1776608344.8930097,5650,6.543433666229248
1776608348.508182,5700,6.882491111755371
1776608352.1259751,5750,9.502399444580078
1776608355.7522216,5800,6.060336589813232
1776608359.4043038,5850,7.994391441345215
1776608363.0518258,5900,7.045815467834473
1776608366.661446,5950,7.777807235717773
1776608371.4382107,6000,5.80788516998291
1776608374.9847,6050,5.9445881843566895
1776608378.5230436,6100,7.44074821472168
1776608382.1970165,6150,7.259610652923584
1776608386.0383117,6200,5.758349895477295
1776608389.7810013,6250,6.263199806213379
1776608393.4403417,6300,7.044111728668213
1776608397.0977545,6350,7.115078926086426
1776608400.7704885,6400,7.616981506347656
1776608404.4442172,6450,5.983058452606201
1776608409.3472574,6500,6.415768623352051
1776608413.0298755,6550,7.885925769805908
