Wall time,Step,Value
1767866729.0041542,0,0.9194478988647461
1767866744.0190272,50,0.06238926947116852
1767866759.159537,100,0.06319043040275574
1767866774.1995528,150,0.06122038513422012
1767866789.123511,200,0.05198546126484871
1767866804.209553,250,0.04913879558444023
1767866819.3020463,300,0.06578631699085236
1767866834.2572923,350,0.02441158890724182
1767866849.4877615,400,0.014833636581897736
1767866864.5756176,450,0.002525503747165203
1767866885.9711223,500,0.006347584538161755
1767866901.252156,550,0.003915482200682163
1767866916.3699343,600,0.0009846575558185577
1767866931.86575,650,0.004615824669599533
1767866947.0054166,700,0.0018078126013278961
1767866962.2170813,750,0.002736857160925865
1767866977.3135529,800,0.0007761726737953722
1767866992.3884478,850,0.002435284433886409
1767867007.8177154,900,0.0023192032240331173
1767867023.0154808,950,0.0011217298451811075
1767867044.7271454,1000,0.0009874057723209262
1767867060.0967906,1050,0.0020545143634080887
1767867075.4768023,1100,0.000726430444046855
1767867090.7919989,1150,0.0027241569478064775
1767867106.0762975,1200,0.0010307611664757133
1767867121.2891834,1250,0.0003302322293166071
1767867136.5306609,1300,0.0015123140765354037
1767867151.8670585,1350,0.000870502321049571
1767867167.136344,1400,0.0033769793808460236
1767867182.5111573,1450,0.0016235938528552651
1767867204.6103349,1500,0.0012510477099567652
1767867219.9087274,1550,0.0037029224913567305
1767867235.0503383,1600,0.0006796992965973914
1767867250.3863325,1650,0.0005104307783767581
1767867265.877757,1700,0.0013230550102889538
1767867281.2790158,1750,0.001372343860566616
1767867296.837462,1800,0.00038512347964569926
1767867312.3799703,1850,0.001155518228188157
1767867327.858027,1900,0.0005484027205966413
1767867343.3026524,1950,0.00044614513171836734
1767867365.322538,2000,0.0008910555043257773
1767867380.7103899,2050,0.000669308821670711
1767867396.240709,2100,0.0011445155832916498
1767867411.548638,2150,0.00039600615855306387
1767867426.972333,2200,0.0005875813076272607
1767867442.6354294,2250,0.0005694659776054323
1767867458.0964289,2300,0.0026536425575613976
1767867473.5230415,2350,0.0004810495884157717
1767867488.9171286,2400,0.0009298562072217464
1767867504.2702572,2450,0.0005470894975587726
1767867525.9625926,2500,0.0005876594805158675
1767867541.3182254,2550,0.0003211131552234292
1767867556.7427697,2600,0.0001935065956786275
1767867572.231706,2650,0.0006928879301995039
1767867587.6630778,2700,0.001026795245707035
1767867603.248002,2750,0.000220367539441213
1767867618.8026078,2800,0.0003303887788206339
1767867634.2894342,2850,0.0005117907421663404
1767867649.7396815,2900,0.0002568033232819289
1767867665.1857264,2950,0.0004096016054973006
1767867687.3973784,3000,0.00012450160284060985
1767867702.7304404,3050,0.000286026974208653
1767867718.3155699,3100,0.00024289937573485076
1767867733.8080523,3150,0.00028465501964092255
1767867749.1047542,3200,0.0005776579491794109
1767867764.6658704,3250,0.0023777459282428026
1767867780.1582668,3300,0.0005837146891281009
1767867795.510402,3350,0.0004854516591876745
1767867811.1033719,3400,0.00018512392125558108
1767867826.6002874,3450,9.362981654703617e-05
1767867848.3144112,3500,0.0009223745437338948
1767867864.0655463,3550,0.0001303732133237645
1767867879.6634347,3600,0.00016782269813120365
1767867895.2690232,3650,0.0005373826716095209
1767867910.7381089,3700,0.00019255894585512578
1767867926.4438522,3750,7.14150519343093e-05
1767867941.6826992,3800,0.00013233497156761587
1767867957.1278522,3850,7.382432522717863e-05
1767867972.7595828,3900,8.873194019543007e-05
1767867988.6690161,3950,6.72585447318852e-05
1767868010.6416116,4000,8.17814507172443e-05
1767868026.260481,4050,8.613344107288867e-05
1767868041.8016844,4100,0.0002973453083541244
1767868057.3326042,4150,0.00018376897787675261
1767868072.86288,4200,0.00018676002218853682
1767868088.5818949,4250,0.0006295163184404373
1767868104.2338934,4300,0.00016767742636147887
1767868119.7840953,4350,3.9863338315626606e-05
1767868135.3205483,4400,4.579070082399994e-05
1767868150.9126844,4450,8.410876762354746e-05
1767868172.758428,4500,6.955688149901107e-05
1767868188.4441967,4550,0.0001704439491732046
1767868204.3748631,4600,0.00018384293070994318
1767868220.4023998,4650,0.0003392323851585388
1767868236.1382444,4700,0.00021221573115326464
1767868251.8581002,4750,0.00034076100564561784
1767868267.5449593,4800,0.0008168787462636828
1767868282.955103,4850,6.113151903264225e-05
1767868298.6045735,4900,0.00014948200259823352
1767868314.3072035,4950,0.00014337798347696662
1767868336.284834,5000,7.291275687748566e-05
1767868351.9666083,5050,3.281682074884884e-05
1767868367.5598192,5100,9.011221118271351e-05
1767868383.4240987,5150,6.56983902445063e-05
1767868399.1163716,5200,2.9812430511810817e-05
1767868414.7858143,5250,9.885242616292089e-05
1767868430.4229596,5300,8.678567974129692e-05
1767868445.983404,5350,0.00010245251178275794
1767868461.551187,5400,5.4563341109314933e-05
1767868477.219376,5450,3.592820939957164e-05
1767868499.5630581,5500,5.069387043477036e-05
1767868515.122955,5550,4.592966433847323e-05
1767868530.7562642,5600,2.558068445068784e-05
1767868546.401182,5650,2.6389978302177042e-05
1767868561.9671645,5700,2.7919599233428016e-05
1767868577.6293728,5750,2.0891755411867052e-05
1767868593.295402,5800,8.30456119729206e-05
1767868608.9679282,5850,3.581963392207399e-05
1767868624.7201571,5900,3.935043059755117e-05
1767868640.418807,5950,1.6116973711177707e-05
1767868662.3277776,6000,2.4494605895597488e-05
1767868678.0192637,6050,3.036625093955081e-05
1767868693.6435332,6100,3.017196104337927e-05
1767868709.3475506,6150,5.027547013014555e-05
1767868724.888702,6200,0.0004002385539934039
1767868740.5113554,6250,2.8484821086749434e-05
1767868756.186816,6300,0.00011922889098059386
1767868771.9815135,6350,5.023454286856577e-05
1767868787.6363742,6400,1.8235830793855712e-05
1767868803.6336126,6450,1.751386298565194e-05
1767868825.6321425,6500,4.6270768507383764e-05
1767868841.3116436,6550,4.678822006098926e-05
1767868856.9021926,6600,3.1493560527451336e-05
1767868872.5572994,6650,3.6679884942714125e-05
1767868888.2244773,6700,1.5083040125318803e-05
1767868903.9318693,6750,1.14625081550912e-05
1767868919.5415335,6800,5.361154762795195e-05
1767868935.140534,6850,3.811331043834798e-05
1767868950.7180805,6900,3.539864337653853e-05
1767868966.4367166,6950,1.9062270439462736e-05
1767868988.508065,7000,1.9464783690636978e-05
1767869004.1628551,7050,5.26333024026826e-05
1767869019.7780535,7100,1.3004379070480354e-05
1767869035.3250504,7150,2.892459997383412e-05
1767869051.2296634,7200,2.290977499797009e-05
1767869066.6981945,7250,3.062952237087302e-05
1767869082.3091574,7300,2.1910262148594484e-05
1767869097.8878937,7350,2.3038235667627305e-05
1767869113.6591759,7400,1.438978870282881e-05
1767869129.3586946,7450,3.4058884921250865e-05
1767869151.228238,7500,1.882124342955649e-05
1767869166.907764,7550,1.777805846359115e-05
1767869182.426796,7600,1.7032651157933287e-05
1767869198.1117818,7650,4.7304034524131566e-05
1767869213.7148352,7700,2.402350764896255e-05
1767869229.4156916,7750,2.1995343558955938e-05
1767869244.9959002,7800,9.640374628361315e-06
1767869260.4712203,7850,4.858244210481644e-05
1767869276.141647,7900,3.301266406197101e-05
1767869291.7084477,7950,1.981937930395361e-05
1767869313.936357,8000,3.125183138763532e-05
1767869329.6586277,8050,2.542113907111343e-05
1767869345.200154,8100,2.1799318346893415e-05
1767869360.8289309,8150,6.22939842287451e-05
1767869376.5195174,8200,2.287622010044288e-05
1767869392.18876,8250,4.1520321246935055e-05
1767869407.7650223,8300,1.4791909961786587e-05
1767869423.4707894,8350,0.00034461868926882744
1767869439.1358306,8400,3.787974128499627e-05
1767869454.7946942,8450,2.2009022359270602e-05
1767869476.7328835,8500,1.6916677850531414e-05
1767869492.3721395,8550,2.27641940000467e-05
1767869508.1688397,8600,3.0413659260375425e-05
1767869523.8356144,8650,1.2606871678144671e-05
1767869539.5296996,8700,1.3361986930249259e-05
1767869555.213665,8750,4.2258201574441046e-05
1767869570.713185,8800,3.702996400534175e-05
1767869586.449902,8850,3.5664517781697214e-05
1767869602.1684802,8900,1.978686123038642e-05
1767869618.4051185,8950,2.4271987058455124e-05
1767869640.447516,9000,1.0575745363894384e-05
1767869656.0281644,9050,1.4074942555453163e-05
1767869671.5361042,9100,5.678340676240623e-05
1767869686.921318,9150,1.4621961781813297e-05
1767869702.504099,9200,4.7478562919422984e-05
1767869718.0251956,9250,3.4598386264406145e-05
1767869733.7682638,9300,2.927702917077113e-05
1767869749.5241868,9350,2.099060657201335e-05
1767869765.1403751,9400,1.3732031220570207e-05
