Wall time,Step,Value
1767421934.5741875,0,7.849679661831033e-08
1767421939.6575472,50,0.0
1767421944.4669292,100,0.0
1767421949.5274904,150,0.0
1767421954.6006813,200,0.0
1767421959.836242,250,0.0
1767421965.2090676,300,0.0
1767421970.311277,350,0.0
1767421975.4966419,400,0.0
1767421980.3519628,450,0.0
1767421987.6426427,500,0.0
1767421993.51326,550,0.0
1767421998.8159664,600,0.0
1767422003.843107,650,0.0
1767422008.8390687,700,0.0
1767422013.8941922,750,0.0
1767422018.8621023,800,0.0
1767422023.956685,850,0.0
1767422029.4028537,900,0.0
1767422034.76005,950,0.0
1767422042.0349815,1000,0.0
1767422048.0739236,1050,0.0
1767422053.6402054,1100,0.0
1767422059.152716,1150,0.0
1767422063.896355,1200,0.0
1767422069.0195947,1250,0.0
1767422074.1743186,1300,0.0
1767422078.9415705,1350,0.0
1767422083.8087704,1400,0.0
1767422088.998833,1450,0.0
1767422095.778511,1500,0.0
1767422101.1857853,1550,0.0
1767422106.4353268,1600,0.0
1767422111.6117058,1650,0.0
1767422116.2589834,1700,4.1821068830216745e-10
1767422121.3760405,1750,0.0
1767422126.53112,1800,0.0
1767422131.618731,1850,0.0
1767422136.5184693,1900,0.0
1767422141.5003886,1950,2.329594850358774e-10
1767422148.2950664,2000,0.0
1767422153.6288347,2050,0.0
1767422158.783244,2100,0.0
1767422163.9931796,2150,0.0
1767422168.8947105,2200,0.0
1767422174.0123146,2250,0.0
1767422179.1798294,2300,0.0
1767422184.32147,2350,0.0
1767422189.521661,2400,0.0
1767422194.575627,2450,0.0
1767422201.349054,2500,0.0
1767422206.9900966,2550,0.0
1767422212.1493216,2600,0.0
1767422217.3074696,2650,0.0
1767422222.4304338,2700,0.0
1767422227.6723495,2750,0.0
1767422232.9147246,2800,1.651581128803148e-11
1767422238.0957174,2850,0.0
1767422242.9913723,2900,0.0
1767422247.84904,2950,0.0
1767422254.973512,3000,0.0
1767422260.5644944,3050,0.0
1767422265.653061,3100,0.0
1767422270.9008715,3150,0.0
1767422275.992143,3200,3.789901552309072e-12
1767422280.9413865,3250,0.0
1767422286.0234218,3300,0.0
1767422291.2094176,3350,1.9349986890571103e-10
1767422296.2206035,3400,0.0
1767422301.3932157,3450,0.0
1767422308.126129,3500,0.0
1767422313.4028416,3550,0.0
1767422317.183366,3600,0.0
1767422321.8464217,3650,0.0
1767422326.8990638,3700,0.0
1767422332.0877585,3750,5.5161309547857584e-12
1767422337.2971354,3800,0.0
1767422342.4518611,3850,0.0
1767422347.6043096,3900,0.0
1767422352.7788334,3950,0.0
1767422359.5197191,4000,0.0
1767422364.982097,4050,0.0
1767422370.1795735,4100,0.0
1767422375.3471386,4150,0.0
1767422380.6128132,4200,0.0
1767422385.8085978,4250,0.0
1767422391.0904658,4300,0.0
1767422396.1185956,4350,6.492907340255316e-12
1767422401.1229596,4400,0.0
1767422405.9343514,4450,0.0
1767422411.5768147,4500,0.0
1767422417.1246212,4550,0.0
1767422422.206885,4600,0.0
1767422427.2348459,4650,0.0
1767422432.55818,4700,7.846060606775396e-11
1767422438.5587378,4750,0.0
1767422443.7334251,4800,0.0
1767422448.8595686,4850,1.0343950088836928e-12
1767422454.0204177,4900,0.0
1767422459.142031,4950,0.0
1767422465.99719,5000,0.0
1767422471.5012228,5050,0.0
1767422476.7380137,5100,0.0
1767422481.907231,5150,0.0
1767422487.1014988,5200,0.0
1767422492.3610916,5250,5.2429688195132496e-12
1767422497.4350026,5300,0.0
1767422502.5167072,5350,0.0
1767422507.7506516,5400,0.0
1767422513.1796796,5450,1.1864023652385924e-11
1767422520.5527892,5500,3.3779860283749893e-14
1767422525.3039663,5550,7.677991055443645e-12
1767422529.2998128,5600,3.1761076407788025e-11
1767422533.7635775,5650,3.139864453508001e-12
1767422538.9463682,5700,0.0
1767422544.046234,5750,0.0
1767422549.2092593,5800,0.0
1767422554.2054763,5850,1.5888432236543792e-10
1767422559.4683762,5900,0.0
1767422564.713719,5950,1.4683313159097322e-12
1767422571.0896506,6000,0.0
1767422576.6307225,6050,0.0
1767422581.6516237,6100,0.0
1767422586.7483513,6150,0.0
1767422592.0818799,6200,0.0
1767422597.296011,6250,0.0
1767422602.738522,6300,2.1519329287261746e-12
1767422608.402088,6350,0.0
1767422613.8101969,6400,1.3799947296000425e-11
1767422619.1854584,6450,1.800328983114774e-11
1767422626.3716547,6500,0.0
1767422632.0996044,6550,0.0
1767422637.7754912,6600,6.2488278440575584e-12
1767422643.419055,6650,0.0
1767422649.1162982,6700,1.1280800599200447e-10
1767422654.7585404,6750,0.0
1767422660.4265366,6800,0.0
1767422665.7350743,6850,0.0
1767422671.0341942,6900,1.3671262906467252e-11
1767422676.380248,6950,0.0
1767422683.390077,7000,0.0
1767422689.5314782,7050,2.233720614074411e-13
1767422694.9644504,7100,0.0
1767422700.6876173,7150,0.0
1767422706.227899,7200,3.5030776023015076e-12
1767422711.7669578,7250,0.0
1767422717.418919,7300,0.0
1767422722.9077206,7350,5.735918061052295e-14
1767422728.2673733,7400,1.3813287265320578e-13
1767422733.4353075,7450,2.0280229318797582e-13
1767422740.228351,7500,0.0
1767422745.8339627,7550,0.0
1767422751.1324923,7600,1.5529390924237663e-12
1767422756.387908,7650,0.0
1767422761.643701,7700,0.0
1767422766.9171648,7750,0.0
1767422772.2222052,7800,1.1125394008826284e-11
1767422777.414532,7850,1.1456471622067754e-12
1767422782.697403,7900,0.0
1767422787.914409,7950,4.478279552744269e-11
1767422794.7536607,8000,0.0
1767422800.2531815,8050,8.258744382816374e-12
1767422805.5463345,8100,0.0
1767422810.8028464,8150,0.0
1767422816.0502994,8200,0.0
1767422821.3411279,8250,0.0
1767422826.1966355,8300,2.0355789062263992e-14
1767422831.5065224,8350,0.0
1767422836.7855535,8400,0.0
1767422842.0786543,8450,0.0
1767422849.5120387,8500,0.0
1767422855.1841178,8550,1.092883769593378e-11
1767422860.4830592,8600,0.0
