Wall time,Step,Value
1767792188.0043132,0,43.705604553222656
1767792202.6668277,50,1.2663058042526245
1767792217.148251,100,0.03681963309645653
1767792231.8380785,150,0.0736786276102066
1767792246.4640746,200,0.2582273781299591
1767792261.0891333,250,0.036402627825737
1767792275.5637763,300,0.08041564375162125
1767792289.9696825,350,0.21083758771419525
1767792304.597564,400,0.06783118098974228
1767792319.0954418,450,0.05206276476383209
1767792339.3846364,500,0.035335954278707504
1767792354.0902941,550,0.03790001571178436
1767792368.6757216,600,0.003921727649867535
1767792383.3010437,650,0.015970667824149132
1767792398.0160518,700,0.042198844254016876
1767792412.682196,750,0.007802206557244062
1767792427.3680549,800,0.017437318339943886
1767792442.210428,850,0.005646763369441032
1767792456.9961503,900,0.014470132999122143
1767792471.6587715,950,0.02730541117489338
1767792491.9019232,1000,0.012790797278285027
1767792506.6253195,1050,0.0046523092314600945
1767792521.0645986,1100,0.002258273074403405
1767792535.7899795,1150,0.003441962879151106
1767792550.3970451,1200,0.010302646085619926
1767792564.9922884,1250,0.005809806752949953
1767792579.6799097,1300,0.032194748520851135
1767792594.410133,1350,0.04223218560218811
1767792609.1825383,1400,0.05590762197971344
1767792624.0415504,1450,0.0017869181465357542
1767792644.339633,1500,0.014169396832585335
1767792659.4166706,1550,0.0031169718131422997
1767792674.0136042,1600,0.014101854525506496
1767792688.7085123,1650,0.0060799275524914265
1767792703.5053601,1700,0.0007640504045411944
1767792718.280005,1750,0.004008673597127199
1767792733.1816874,1800,0.0029759735334664583
1767792747.7465913,1850,0.002637490862980485
1767792762.564312,1900,0.004893421195447445
1767792777.2218957,1950,0.008393647149205208
1767792797.5061405,2000,0.013361223973333836
1767792812.2250392,2050,0.004643571097403765
1767792827.0584729,2100,0.004759565461426973
1767792841.8130965,2150,0.0035359913017600775
1767792856.6133342,2200,0.0014746939996257424
1767792871.4630833,2250,0.0035880054347217083
1767792886.2460449,2300,0.00393232936039567
1767792900.8510458,2350,0.0045227063819766045
1767792916.0337093,2400,0.0005766223184764385
1767792930.8687296,2450,0.005958059802651405
1767792951.2585313,2500,0.0035177781246602535
1767792965.9204068,2550,0.0006222185329534113
1767792980.9215944,2600,0.0019988541025668383
1767792995.8977702,2650,0.0005430129240266979
1767793010.8955529,2700,0.0005150134675204754
1767793026.0249708,2750,0.0037423030007630587
1767793041.0274458,2800,0.0026734971906989813
1767793055.986982,2850,0.00037911467370577157
1767793071.0390472,2900,0.00192225759383291
1767793086.1644876,2950,0.0011869521113112569
1767793106.5607154,3000,0.00039107201155275106
1767793121.3283167,3050,0.003233183640986681
1767793136.679415,3100,0.002962247934192419
1767793151.5753865,3150,0.0022467770613729954
1767793166.6258228,3200,0.0005121625727042556
1767793181.5769157,3250,0.0004632918571587652
1767793196.5702345,3300,0.0005294604343362153
1767793211.7914186,3350,0.0007698060944676399
1767793226.8420146,3400,0.00030993850668892264
1767793241.9030948,3450,0.0013103067176416516
1767793262.374107,3500,0.001190879731439054
1767793277.3492055,3550,0.0008784246747381985
1767793292.3752754,3600,0.00021217360335867852
1767793307.399331,3650,0.00021417987591121346
1767793322.308157,3700,0.0004252727667335421
1767793337.080545,3750,0.000380416662665084
1767793351.9363096,3800,0.0011807213304564357
1767793366.9506164,3850,0.00015774014173075557
1767793381.9500148,3900,0.0015391287161037326
1767793396.9707787,3950,0.00039667822420597076
1767793417.9268498,4000,0.0007096612243913114
1767793432.9590502,4050,0.000389442517189309
1767793447.841845,4100,0.0009474264224991202
